,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
4850,375,city_20,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
4853,16144,city_104,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,0.0
4856,7043,city_114,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,0.0
4857,2117,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Public Sector,0.0
4860,9553,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1.0
4863,30420,city_103,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,Public Sector,0.0
4866,24487,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
4867,130,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,0.0
4870,1831,city_98,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Funded Startup,0.0
4872,21062,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
4876,30224,city_21,Male,No relevent experience,Full time course,Masters,Other,3,50-99,Pvt Ltd,1.0
4877,14213,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,0.0
4878,22128,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
4881,25262,city_16,Other,Has relevent experience,no_enrollment,Masters,No Major,10,<10,Pvt Ltd,0.0
4882,9146,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
4884,24449,city_21,Male,No relevent experience,no_enrollment,Graduate,No Major,4,50-99,Early Stage Startup,1.0
4888,18458,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,0.0
4889,24343,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,0.0
4890,11742,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,0.0
4891,9836,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,0.0
4899,8148,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
4901,22755,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,0.0
4906,10807,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
4907,25532,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,0.0
4910,2154,city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,0.0
4912,32730,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1.0
4913,1948,city_10,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,0.0
4914,15365,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,0.0
4916,14982,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
4917,25911,city_136,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,0.0
4918,27313,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1.0
4922,14141,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,0.0
4925,23201,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,0.0
4926,2843,city_105,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,0.0
4931,24651,city_150,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,<10,Funded Startup,1.0
4933,3082,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,0.0
4935,15821,city_24,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Public Sector,0.0
4936,10670,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1.0
4938,791,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
4941,15778,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,0.0
4942,6870,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1.0
4945,24090,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1.0
4946,17690,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,0.0
4950,12791,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,0.0
4951,6013,city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,0.0
4955,30581,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
4957,9421,city_76,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
4958,14714,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1.0
4960,3154,city_67,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,0.0
4961,6688,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
4962,17332,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,0.0
4966,21524,city_21,Male,No relevent experience,no_enrollment,Graduate,Other,4,10000+,Pvt Ltd,1.0
4967,1524,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0.0
4972,12188,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,1.0
4974,4712,city_67,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Early Stage Startup,0.0
4976,30227,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
4977,8907,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
4979,25015,city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
4980,1990,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,0.0
4982,26949,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
4983,31589,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,0.0
4984,31374,city_57,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,0.0
4985,7705,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,0.0
4990,33065,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1.0
4993,20620,city_104,Male,Has relevent experience,no_enrollment,Masters,Business Degree,19,1000-4999,Pvt Ltd,0.0
4996,19768,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1.0
4998,13215,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1.0
4999,2386,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,0.0
5000,18582,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,0.0
5004,1815,city_27,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1.0
5006,3907,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,0.0
5007,372,city_45,Male,No relevent experience,Part time course,Graduate,No Major,3,<10,Pvt Ltd,0.0
5008,10580,city_114,Male,Has relevent experience,no_enrollment,Phd,STEM,16,100-500,Public Sector,0.0
5009,33376,city_16,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,0.0
5011,20568,city_64,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
5012,9059,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,0.0
5013,27233,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1.0
5014,30763,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1.0
5017,3074,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,0.0
5019,26667,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1.0
5020,16761,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,0.0
5023,20533,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
5033,24856,city_160,Female,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
5036,13444,city_114,Other,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
5038,4296,city_71,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Funded Startup,0.0
5041,32407,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,0.0
5044,26286,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,0.0
5045,2526,city_57,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,0.0
5046,26269,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
5047,8862,city_89,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1.0
5049,4104,city_41,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,0.0
5050,30230,city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1.0
5052,396,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,0.0
5055,26319,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,0.0
5057,12918,city_114,Male,No relevent experience,Full time course,Graduate,STEM,8,5000-9999,Public Sector,0.0
5059,20788,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1.0
5060,19380,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,>20,500-999,Public Sector,1.0
5066,29233,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
5068,25771,city_114,Male,No relevent experience,Full time course,Masters,Other,8,10000+,Public Sector,0.0
5069,6514,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,0.0
5071,901,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
5073,2474,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
5074,10054,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Funded Startup,0.0
5075,16767,city_69,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,0.0
5077,20557,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1.0
5078,18784,city_16,Male,No relevent experience,Full time course,Masters,STEM,11,5000-9999,NGO,0.0
5082,19549,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1.0
5086,2206,city_136,Male,Has relevent experience,no_enrollment,Phd,STEM,11,100-500,Pvt Ltd,0.0
5087,10901,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,0.0
5089,33168,city_21,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1.0
5090,28497,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1.0
5091,931,city_105,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,0.0
5096,30250,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Funded Startup,0.0
5097,6004,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1.0
5098,9675,city_114,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,100-500,Pvt Ltd,0.0
5099,11141,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
5100,12143,city_104,Male,No relevent experience,Full time course,Masters,STEM,>20,500-999,NGO,0.0
5101,33190,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,0.0
5103,4673,city_10,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,0.0
5105,18736,city_90,Male,Has relevent experience,Part time course,Masters,STEM,10,50-99,Funded Startup,0.0
5108,18353,city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,0.0
5109,26857,city_97,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
5110,11590,city_136,Male,No relevent experience,Part time course,Graduate,Arts,2,1000-4999,Pvt Ltd,0.0
5114,764,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
5116,7149,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
5117,6119,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
5119,29411,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
5121,4096,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
5124,16139,city_114,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,10/49,Pvt Ltd,0.0
5127,18954,city_150,Male,No relevent experience,no_enrollment,Graduate,STEM,1,500-999,Public Sector,0.0
5128,20256,city_65,Male,No relevent experience,no_enrollment,Masters,Business Degree,3,1000-4999,Pvt Ltd,0.0
5129,30850,city_16,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,0.0
5131,27518,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,0.0
5132,26297,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1.0
5133,1160,city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,10000+,Pvt Ltd,0.0
5135,8824,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Funded Startup,1.0
5136,29439,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,12,500-999,Funded Startup,0.0
5137,5068,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,0.0
5138,30554,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
5139,12255,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,0.0
5140,14554,city_21,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1.0
5141,24931,city_10,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
5142,23149,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
5147,23067,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,0.0
5151,15333,city_115,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
5152,2289,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,0.0
5153,19025,city_103,Male,No relevent experience,no_enrollment,Phd,STEM,7,10000+,Public Sector,1.0
5154,22223,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,NGO,0.0
5155,4860,city_57,Male,Has relevent experience,no_enrollment,Phd,STEM,20,10000+,Pvt Ltd,0.0
5159,17844,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,0.0
5161,7302,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
5163,33278,city_21,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,0.0
5164,26167,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Early Stage Startup,0.0
5165,17057,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,0.0
5166,12195,city_173,Male,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
5167,380,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,0.0
5169,10920,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,0.0
5170,21542,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,0.0
5171,13298,city_114,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,0.0
5175,9349,city_136,Male,Has relevent experience,no_enrollment,Phd,STEM,14,50-99,Pvt Ltd,0.0
5180,29532,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
5185,27849,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1.0
5187,17530,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,0.0
5191,31134,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
5194,10383,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
5195,30363,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,0.0
5196,12004,city_45,Male,No relevent experience,Part time course,Graduate,STEM,8,100-500,Funded Startup,0.0
5198,5215,city_115,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,0.0
5199,10405,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
5200,25798,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,0.0
5202,20316,city_149,Male,Has relevent experience,Full time course,Masters,STEM,10,5000-9999,Pvt Ltd,0.0
5207,23720,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,0.0
5210,10094,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Public Sector,0.0
5211,20008,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,0.0
5215,5869,city_64,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
5216,28110,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
5217,25514,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,10/49,Funded Startup,0.0
5219,21289,city_21,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,10/49,Pvt Ltd,1.0
5223,26001,city_7,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
5224,1844,city_76,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
5231,24731,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,100-500,Pvt Ltd,0.0
5233,4406,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1.0
5234,19539,city_28,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,0.0
5235,6535,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1.0
5238,32410,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0.0
5239,6634,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
5241,5975,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1.0
5251,8984,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
5253,17768,city_144,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1.0
5255,29020,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1.0
5256,26326,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,15,10000+,Other,1.0
5258,12125,city_10,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
5259,16446,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
5260,21906,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1.0
5262,25667,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Other,0.0
5264,596,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
5267,7660,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
5272,7690,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1.0
5273,3992,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
