,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
11430,23932,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,0.0
11512,5880,city_64,Female,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,0.0
11527,7383,city_67,Female,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,0.0
11529,3978,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
11576,4940,city_67,Female,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1.0
11581,10557,city_21,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,Early Stage Startup,1.0
11618,8654,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Funded Startup,0.0
11630,22878,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Public Sector,0.0
11639,698,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,1,10/49,Pvt Ltd,0.0
11654,10441,city_99,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,0.0
11661,22137,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,NGO,0.0
11681,17926,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,0.0
11688,11623,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1.0
11740,21371,city_21,Female,Has relevent experience,no_enrollment,Masters,Business Degree,10,50-99,Pvt Ltd,1.0
11770,28021,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,0.0
11777,30752,city_158,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
11811,29531,city_114,Female,No relevent experience,Part time course,Graduate,STEM,1,10000+,Pvt Ltd,0.0
11817,5701,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,0.0
11819,15654,city_114,Female,No relevent experience,no_enrollment,Masters,STEM,13,500-999,Public Sector,0.0
11823,10886,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,0.0
11838,2188,city_123,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,0.0
11856,18337,city_75,Female,Has relevent experience,no_enrollment,Masters,Other,10,1000-4999,Pvt Ltd,0.0
11879,29011,city_141,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,0.0
11885,12315,city_143,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
11910,1865,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,0.0
11916,15785,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,14,10/49,Pvt Ltd,1.0
11937,27962,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,0.0
11943,20669,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,0.0
11988,22747,city_136,Female,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1.0
11998,28538,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1.0
12008,14693,city_159,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
12039,17676,city_16,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,0.0
12049,32928,city_16,Female,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1.0
12051,29896,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,14,1000-4999,NGO,0.0
12059,25260,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Public Sector,0.0
12117,27406,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,0.0
12118,14913,city_114,Female,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Funded Startup,0.0
12148,5483,city_67,Female,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
12222,4097,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,0.0
12225,179,city_21,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,7,1000-4999,Pvt Ltd,1.0
12231,759,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
12250,2300,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,3,50-99,Pvt Ltd,0.0
12259,26357,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
12260,15903,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
12267,29919,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1.0
12276,27665,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,0.0
12282,32239,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,10000+,Pvt Ltd,0.0
12342,28691,city_165,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,100-500,Pvt Ltd,0.0
12391,10104,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,0.0
12403,8940,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
12516,7766,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,0.0
12519,31538,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
12541,8580,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,0.0
12544,996,city_67,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,0.0
12562,28234,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
12591,1105,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
12597,6445,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
12612,25361,city_105,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,0.0
12638,13054,city_167,Female,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,0.0
12646,9626,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,0.0
12661,8414,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
12662,10228,city_103,Female,Has relevent experience,no_enrollment,Masters,Other,12,10/49,Pvt Ltd,0.0
12669,15409,city_11,Female,Has relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,0.0
12671,31905,city_103,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,0.0
12730,23830,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,1.0
12749,32893,city_19,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
12752,6707,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,0.0
12799,20112,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,1.0
12806,6459,city_19,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
12809,20762,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,0.0
12843,5465,city_16,Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Pvt Ltd,0.0
12845,8649,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,0.0
12917,25279,city_173,Female,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,0.0
12953,4781,city_67,Female,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
13030,11207,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
13032,10552,city_21,Female,Has relevent experience,Full time course,Masters,STEM,7,500-999,Pvt Ltd,1.0
13125,31015,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,100-500,Funded Startup,0.0
13150,20146,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,0.0
13159,13072,city_83,Female,Has relevent experience,no_enrollment,Phd,STEM,11,5000-9999,Pvt Ltd,0.0
13172,2423,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1.0
13184,10978,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,0.0
13206,30549,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,0.0
13248,15011,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Public Sector,0.0
13253,21153,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,0.0
13265,21344,city_19,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,0.0
13307,26161,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,0.0
13321,15474,city_102,Female,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Public Sector,0.0
13338,30027,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1.0
13361,24818,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,0.0
13397,20188,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,0.0
13403,16422,city_83,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,0.0
13422,20254,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,0.0
13433,3215,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,0.0
13435,8687,city_104,Female,Has relevent experience,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,0.0
13534,11009,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,0.0
13547,31526,city_16,Female,No relevent experience,no_enrollment,Graduate,Business Degree,<1,1000-4999,Pvt Ltd,0.0
13584,21684,city_138,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
13615,1786,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
13619,33161,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Other,0.0
13622,27872,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,1.0
13659,21174,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
13661,8637,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Funded Startup,0.0
13673,26824,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,0.0
13715,33321,city_41,Female,Has relevent experience,no_enrollment,Graduate,Arts,11,5000-9999,Pvt Ltd,0.0
13734,4994,city_67,Female,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,0.0
13742,3688,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,0.0
13764,30980,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,2,10000+,Public Sector,1.0
13779,25752,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,0.0
13804,14851,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,0.0
13860,13041,city_65,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,0.0
13870,33124,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,0.0
13871,17684,city_40,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
13921,17761,city_18,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,0.0
13956,5725,city_9,Female,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,0.0
13964,19282,city_99,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,0.0
13971,32038,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1.0
14001,11420,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
14025,22794,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1.0
14044,31360,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
14055,3762,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,0.0
14075,25134,city_16,Female,Has relevent experience,Part time course,Graduate,No Major,16,<10,Pvt Ltd,0.0
14106,17049,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,5,5000-9999,Public Sector,0.0
14139,12721,city_65,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,0.0
14161,18178,city_20,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
14208,21753,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
14229,19901,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,0.0
14250,28127,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1.0
14299,13786,city_159,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,0.0
14347,13154,city_114,Female,No relevent experience,Part time course,Masters,STEM,4,10/49,Public Sector,0.0
14354,4777,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,NGO,0.0
14382,15645,city_67,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,0.0
14395,25725,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,10000+,Public Sector,0.0
14429,27995,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
14442,1520,city_75,Female,No relevent experience,no_enrollment,Graduate,Humanities,8,10/49,NGO,0.0
14465,17407,city_103,Female,No relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Public Sector,0.0
14466,18645,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1.0
14470,26372,city_103,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Public Sector,1.0
14477,31335,city_152,Female,No relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,1.0
14548,27507,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Funded Startup,0.0
14561,28199,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
14575,12444,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,0.0
14614,24944,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,0.0
14621,7533,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
14641,11360,city_45,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
14669,29899,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,1000-4999,Pvt Ltd,0.0
14675,19253,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
14677,22752,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Funded Startup,0.0
14706,17695,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,0.0
14739,17775,city_23,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,NGO,0.0
14785,18234,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1.0
14799,29871,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
14804,20141,city_102,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,0.0
14844,9624,city_136,Female,No relevent experience,no_enrollment,Phd,Humanities,19,100-500,NGO,0.0
14899,23341,city_74,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
14901,4621,city_128,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,1.0
14902,7780,city_75,Female,Has relevent experience,no_enrollment,Graduate,Other,9,50-99,Pvt Ltd,0.0
14908,10,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Funded Startup,1.0
14952,20963,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1.0
14986,22996,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,0.0
14990,12841,city_16,Female,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Public Sector,0.0
14994,9623,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,0.0
14996,10310,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
15034,8164,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
15056,18333,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,0.0
15062,13205,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,0.0
15065,11026,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Other,0.0
15095,8863,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,0.0
15134,28148,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,0.0
15150,12799,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,0.0
15155,10335,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,0.0
15157,9396,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,0.0
15164,24371,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,0.0
15176,17977,city_149,Female,Has relevent experience,Full time course,Masters,STEM,19,50-99,Pvt Ltd,0.0
15193,10620,city_75,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,0.0
15243,30126,city_162,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,0.0
15311,6537,city_76,Female,No relevent experience,no_enrollment,Masters,STEM,7,500-999,NGO,0.0
15364,28093,city_103,Female,No relevent experience,Full time course,Masters,STEM,12,10000+,Public Sector,0.0
15365,17902,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,0.0
15372,2545,city_21,Female,Has relevent experience,Full time course,Masters,STEM,8,500-999,Pvt Ltd,1.0
15380,29367,city_14,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,0.0
15421,25754,city_73,Female,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,0.0
15456,8846,city_16,Female,No relevent experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,0.0
15503,13562,city_21,Female,Has relevent experience,no_enrollment,Masters,Other,8,<10,NGO,0.0
15572,26186,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
15600,19467,city_128,Female,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,1.0
15610,19862,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,0.0
15621,12292,city_76,Female,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
15632,28010,city_103,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,1.0
15644,26625,city_21,Female,Has relevent experience,Full time course,Masters,STEM,<1,10/49,Pvt Ltd,1.0
15655,1584,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,15,100-500,Public Sector,0.0
15661,4848,city_67,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,0.0
15665,16421,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,<10,NGO,1.0
15730,5743,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,0.0
15732,6072,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
15737,10461,city_37,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,0.0
15793,15679,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,0.0
15829,19191,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,0.0
15843,30156,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,0.0
15845,8627,city_69,Female,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,0.0
15853,25542,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,0.0
15879,3597,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,0.0
15903,3981,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,0.0
15905,29999,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
15956,11112,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
15962,15696,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,0.0
15968,29456,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,0.0
16011,7866,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,0.0
16018,29490,city_67,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1.0
16060,30725,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
16065,21620,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1.0
16107,32042,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,0.0
16138,4706,city_67,Female,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,0.0
16218,33023,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,0.0
16245,18536,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
16248,32306,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1.0
16275,65,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,2,50-99,Pvt Ltd,0.0
16317,11825,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,18,50-99,Pvt Ltd,0.0
16350,11865,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,0.0
16367,31151,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
16378,4309,city_99,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1.0
16386,10883,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Funded Startup,0.0
16408,8376,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,0.0
16410,15890,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
16424,20386,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,0.0
16427,25694,city_24,Female,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,0.0
16428,19225,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
16432,10741,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
16464,11053,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,0.0
16488,26159,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
16503,2007,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,0.0
16529,13094,city_114,Female,Has relevent experience,Part time course,Graduate,Other,5,50-99,Pvt Ltd,0.0
16540,29907,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,10,50-99,Funded Startup,0.0
16549,4244,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
16552,27851,city_138,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
16553,6485,city_105,Female,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,0.0
16623,12778,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,0.0
16658,1116,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,10000+,Pvt Ltd,0.0
16665,23971,city_149,Female,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,0.0
16692,28547,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16697,21812,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
16701,8727,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,0.0
16723,17588,city_114,Female,Has relevent experience,no_enrollment,Phd,STEM,17,100-500,Pvt Ltd,1.0
16742,3330,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,10,10000+,Public Sector,0.0
16822,18164,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,50-99,Funded Startup,0.0
16832,21003,city_73,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
16869,7685,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16875,31946,city_11,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
16896,29401,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
16902,13210,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,2,1000-4999,Public Sector,0.0
16945,6102,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
16960,11183,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16975,8253,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16978,30161,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
